measure,location,sex,age,cause,metric,year,val,upper,lower
Incidence,Republic of Korea,Both,All ages,Acute hepatitis C,Rate,2017,40.44932394,48.52491907,33.61175452
Incidence,United Republic of Tanzania,Both,All ages,Acute hepatitis C,Rate,2017,99.68906173,117.5284656,85.73382357
Incidence,North Macedonia,Both,All ages,Acute hepatitis C,Rate,2016,38.61341851,45.5546234,33.36925069
Incidence,Mauritius,Both,All ages,Acute hepatitis C,Rate,2016,40.14668379,46.75215734,35.16290991
Incidence,Grenada,Both,All ages,Acute hepatitis C,Rate,2017,79.66286403,95.25256907,69.09087318
Incidence,Zimbabwe,Both,All ages,Acute hepatitis C,Rate,2017,105.524898,125.173719,91.28668983
Incidence,Gabon,Both,All ages,Acute hepatitis C,Rate,2017,199.8966177,234.136124,174.1016843
Incidence,Malaysia,Both,All ages,Acute hepatitis C,Rate,2016,65.58339233,76.95495237,56.84277936
Incidence,Denmark,Both,All ages,Acute hepatitis C,Rate,2017,41.2874968,48.22496789,34.87961122
Incidence,Yemen,Both,All ages,Acute hepatitis C,Rate,2016,61.23301083,68.77275331,54.90984547
Incidence,Bhutan,Both,All ages,Acute hepatitis C,Rate,2017,44.99530907,52.3788408,39.03836674
Incidence,Saint Kitts and Nevis,Both,All ages,Acute hepatitis C,Rate,2017,75.01650659,89.66163522,64.20231092
Incidence,Tonga,Both,All ages,Acute hepatitis C,Rate,2017,38.85430057,44.47247528,34.27222752
Incidence,Peru,Both,All ages,Acute hepatitis C,Rate,2016,47.85361305,56.80553612,41.65808578
Incidence,Lebanon,Both,All ages,Acute hepatitis C,Rate,2016,42.83215554,49.54342762,37.51236841
Incidence,Vanuatu,Both,All ages,Acute hepatitis C,Rate,2017,34.35444082,40.47980024,29.70104741
Incidence,Taiwan (Province of China),Both,All ages,Acute hepatitis C,Rate,2017,38.45950527,43.51685878,34.06490257
Incidence,India,Both,All ages,Acute hepatitis C,Rate,2017,42.16100295,49.37828574,36.7026132
Incidence,Belgium,Both,All ages,Acute hepatitis C,Rate,2017,47.29157427,55.8215124,39.66193574
Incidence,Luxembourg,Both,All ages,Acute hepatitis C,Rate,2017,42.83998776,50.94465512,35.92293761
Incidence,Palau,Both,All ages,Acute hepatitis C,Rate,2017,22.55316557,26.4074897,19.61793389
Incidence,Malta,Both,All ages,Acute hepatitis C,Rate,2016,39.25494777,46.32486136,33.38443513
Incidence,Greenland,Both,All ages,Acute hepatitis C,Rate,2017,45.41175846,53.51662089,39.31969631
Incidence,Cameroon,Both,All ages,Acute hepatitis C,Rate,2017,158.1364131,189.6098283,134.6261991
Incidence,Germany,Both,All ages,Acute hepatitis C,Rate,2017,42.30641121,50.81341354,35.17213661
Incidence,Singapore,Both,All ages,Acute hepatitis C,Rate,2017,36.27277391,43.90565031,30.19139072
Incidence,Comoros,Both,All ages,Acute hepatitis C,Rate,2017,96.03275956,113.6566947,83.40139353
Incidence,Seychelles,Both,All ages,Acute hepatitis C,Rate,2017,52.48564786,60.57359037,46.62928279
Incidence,Belgium,Both,All ages,Acute hepatitis C,Rate,2016,46.87350673,55.42740889,39.6975459
Incidence,San Marino,Both,All ages,Acute hepatitis C,Rate,2017,45.67914429,54.99269724,38.15333808
Incidence,Andorra,Both,All ages,Acute hepatitis C,Rate,2016,49.49151339,58.99936067,41.49834219
Incidence,Ecuador,Both,All ages,Acute hepatitis C,Rate,2016,49.44163457,58.68763995,43.16717665
Incidence,Colombia,Both,All ages,Acute hepatitis C,Rate,2017,72.13323724,86.18400803,62.40612889
Incidence,Netherlands,Both,All ages,Acute hepatitis C,Rate,2017,27.55733416,32.76313152,23.21378631
Incidence,Ukraine,Both,All ages,Acute hepatitis C,Rate,2016,78.11901357,92.51163329,66.84329506
Incidence,Guinea-Bissau,Both,All ages,Acute hepatitis C,Rate,2016,132.0795591,156.572952,113.4278157
Incidence,Guyana,Both,All ages,Acute hepatitis C,Rate,2017,103.0905183,122.6466586,89.51523018
Incidence,Slovenia,Both,All ages,Acute hepatitis C,Rate,2017,43.80237917,51.4309599,37.39487198
Incidence,China,Both,All ages,Acute hepatitis C,Rate,2017,32.48318129,37.58099071,28.14184191
Incidence,Algeria,Both,All ages,Acute hepatitis C,Rate,2017,94.4545263,111.4860397,81.32411116
Incidence,Afghanistan,Both,All ages,Acute hepatitis C,Rate,2016,125.5987674,147.3940079,109.6439878
Incidence,Cyprus,Both,All ages,Acute hepatitis C,Rate,2017,35.81524524,42.6334895,30.2476814
Incidence,South Africa,Both,All ages,Acute hepatitis C,Rate,2016,80.48872536,95.70732797,69.18594561
Incidence,Albania,Both,All ages,Acute hepatitis C,Rate,2017,39.77283195,47.01135369,34.26312886
Incidence,Malta,Both,All ages,Acute hepatitis C,Rate,2017,39.92366969,47.42270113,33.61097492
Incidence,Libya,Both,All ages,Acute hepatitis C,Rate,2016,132.2868304,155.96304,114.0687238
Incidence,Finland,Both,All ages,Acute hepatitis C,Rate,2017,48.11233034,56.11012323,41.34198623
Incidence,American Samoa,Both,All ages,Acute hepatitis C,Rate,2017,15.52862619,17.94499032,13.772762
Incidence,Philippines,Both,All ages,Acute hepatitis C,Rate,2016,49.28134013,58.19240968,42.70318622
Incidence,Micronesia (Federated States of),Both,All ages,Acute hepatitis C,Rate,2016,43.69012134,50.74184303,38.30382997
Incidence,Italy,Both,All ages,Acute hepatitis C,Rate,2016,82.45905161,99.95596351,68.09308598
Incidence,Mozambique,Both,All ages,Acute hepatitis C,Rate,2016,102.578065,122.5565707,87.90706398
Incidence,Montenegro,Both,All ages,Acute hepatitis C,Rate,2016,34.76965159,41.27070362,29.94278301
Incidence,Dominica,Both,All ages,Acute hepatitis C,Rate,2016,63.45690848,75.20902165,54.76302383
Incidence,Switzerland,Both,All ages,Acute hepatitis C,Rate,2017,44.34191725,52.10312419,37.35444197
Incidence,Maldives,Both,All ages,Acute hepatitis C,Rate,2016,46.79885146,54.00343448,41.03873851
Incidence,Democratic Republic of the Congo,Both,All ages,Acute hepatitis C,Rate,2016,214.9236888,254.5794187,185.9310995
Incidence,Argentina,Both,All ages,Acute hepatitis C,Rate,2016,32.53494702,37.08553328,28.66781354
Incidence,Mexico,Both,All ages,Acute hepatitis C,Rate,2017,81.36576716,98.15698913,68.93285539
Incidence,Tajikistan,Both,All ages,Acute hepatitis C,Rate,2016,181.6364974,208.884695,158.2948613
Incidence,Oman,Both,All ages,Acute hepatitis C,Rate,2017,82.25230952,99.18709874,69.65578058
Incidence,El Salvador,Both,All ages,Acute hepatitis C,Rate,2017,104.4672316,124.5749284,90.3544517
Incidence,Rwanda,Both,All ages,Acute hepatitis C,Rate,2016,110.0937053,128.421983,96.16113744
Incidence,Japan,Both,All ages,Acute hepatitis C,Rate,2017,65.96550857,81.6867459,54.08854617
Incidence,Eswatini,Both,All ages,Acute hepatitis C,Rate,2016,98.2506625,115.9139123,85.34389749
Incidence,Brazil,Both,All ages,Acute hepatitis C,Rate,2016,104.6647177,124.3778312,89.72047038
Incidence,Haiti,Both,All ages,Acute hepatitis C,Rate,2017,119.1454886,140.2585318,102.3814736
Incidence,Bahrain,Both,All ages,Acute hepatitis C,Rate,2017,89.81778529,107.3608679,75.2517337
Incidence,Chile,Both,All ages,Acute hepatitis C,Rate,2016,39.26780343,44.52117648,34.6660867
Incidence,Morocco,Both,All ages,Acute hepatitis C,Rate,2016,120.1486483,141.7982483,104.2376949
Incidence,United States of America,Both,All ages,Acute hepatitis C,Rate,2017,53.22802217,62.94622897,45.5867101
Incidence,Bosnia and Herzegovina,Both,All ages,Acute hepatitis C,Rate,2017,44.54866113,53.05528183,37.92117789
Incidence,Brunei Darussalam,Both,All ages,Acute hepatitis C,Rate,2017,27.89411548,32.80201957,23.80078207
Incidence,Timor-Leste,Both,All ages,Acute hepatitis C,Rate,2017,75.37961534,88.13282162,64.63656514
Incidence,Papua New Guinea,Both,All ages,Acute hepatitis C,Rate,2016,53.47682844,62.76474911,45.69665196
Incidence,Puerto Rico,Both,All ages,Acute hepatitis C,Rate,2017,71.46980259,84.58732499,60.55020527
Incidence,Paraguay,Both,All ages,Acute hepatitis C,Rate,2016,86.37715867,102.7658098,74.91256879
Incidence,Austria,Both,All ages,Acute hepatitis C,Rate,2016,46.45336071,55.09643468,39.3581442
Incidence,France,Both,All ages,Acute hepatitis C,Rate,2017,46.27789494,55.1144889,39.1224558
Incidence,Costa Rica,Both,All ages,Acute hepatitis C,Rate,2017,91.94612711,106.725405,80.20658742
Incidence,Armenia,Both,All ages,Acute hepatitis C,Rate,2017,119.1243232,138.1329756,103.718219
Incidence,Nepal,Both,All ages,Acute hepatitis C,Rate,2017,31.57254365,36.57627941,27.57734518
Incidence,Equatorial Guinea,Both,All ages,Acute hepatitis C,Rate,2016,145.7240238,175.7637457,125.3576814
Incidence,Myanmar,Both,All ages,Acute hepatitis C,Rate,2016,74.17687653,83.95071514,65.73990101
Incidence,Qatar,Both,All ages,Acute hepatitis C,Rate,2017,78.81090606,95.69373229,65.69914768
Incidence,Colombia,Both,All ages,Acute hepatitis C,Rate,2016,72.42395267,85.8189807,63.11306325
Incidence,Samoa,Both,All ages,Acute hepatitis C,Rate,2016,16.31156238,18.85145461,14.35417895
Incidence,Bermuda,Both,All ages,Acute hepatitis C,Rate,2017,57.33215997,68.66904254,48.09336585
Incidence,Benin,Both,All ages,Acute hepatitis C,Rate,2017,207.1585701,246.9730306,175.1959794
Incidence,Poland,Both,All ages,Acute hepatitis C,Rate,2016,38.04741244,45.37586912,32.3231994
Incidence,Zimbabwe,Both,All ages,Acute hepatitis C,Rate,2016,105.5066217,123.933079,91.84828203
Incidence,Egypt,Both,All ages,Acute hepatitis C,Rate,2017,325.5037996,370.5638728,289.4985243
Incidence,Niger,Both,All ages,Acute hepatitis C,Rate,2017,202.3672202,241.3790361,168.5087941
Incidence,Bangladesh,Both,All ages,Acute hepatitis C,Rate,2016,31.33375974,36.34896621,27.54692954
Incidence,Grenada,Both,All ages,Acute hepatitis C,Rate,2016,79.43171208,94.12203567,69.17534205
Incidence,Viet Nam,Both,All ages,Acute hepatitis C,Rate,2017,61.84432353,70.63558442,54.55334072
Incidence,Seychelles,Both,All ages,Acute hepatitis C,Rate,2016,52.59521616,60.7450534,46.91751803
Incidence,Turkmenistan,Both,All ages,Acute hepatitis C,Rate,2016,162.7277133,186.6238502,142.5521099
Incidence,Dominican Republic,Both,All ages,Acute hepatitis C,Rate,2016,88.4081348,105.4062847,77.53991523
Incidence,Tokelau,Both,All ages,Acute hepatitis C,Rate,2017,28.15403376,32.34569616,24.67786265
Incidence,Antigua and Barbuda,Both,All ages,Acute hepatitis C,Rate,2017,66.68808112,79.04191813,56.91459321
Incidence,Uruguay,Both,All ages,Acute hepatitis C,Rate,2016,31.16208706,36.31015967,26.92880748
Incidence,Guatemala,Both,All ages,Acute hepatitis C,Rate,2017,141.484892,162.0247226,123.9848462
Incidence,Uganda,Both,All ages,Acute hepatitis C,Rate,2017,114.8026975,136.1580741,97.9838424
Incidence,Cabo Verde,Both,All ages,Acute hepatitis C,Rate,2017,119.3340665,142.3976335,103.0985166
Incidence,Gabon,Both,All ages,Acute hepatitis C,Rate,2016,201.4281597,237.2766077,174.7717158
Incidence,Honduras,Both,All ages,Acute hepatitis C,Rate,2017,146.8474366,174.212305,127.9461598
Incidence,Djibouti,Both,All ages,Acute hepatitis C,Rate,2017,91.38431284,108.4350123,78.95341275
Incidence,Cook Islands,Both,All ages,Acute hepatitis C,Rate,2017,24.17897012,27.77374722,21.14811981
Incidence,Netherlands,Both,All ages,Acute hepatitis C,Rate,2016,27.31526513,32.07216555,23.25868536
Incidence,Liberia,Both,All ages,Acute hepatitis C,Rate,2016,149.1013442,177.7499485,127.3742448
Incidence,Saudi Arabia,Both,All ages,Acute hepatitis C,Rate,2017,161.4433088,192.835353,137.8965571
Incidence,Syrian Arab Republic,Both,All ages,Acute hepatitis C,Rate,2017,148.483538,175.2603227,127.2681222
Incidence,Palestine,Both,All ages,Acute hepatitis C,Rate,2016,93.15354404,109.7960427,81.43867393
Incidence,Portugal,Both,All ages,Acute hepatitis C,Rate,2017,47.65621678,56.18486443,40.40952261
Incidence,Nigeria,Both,All ages,Acute hepatitis C,Rate,2017,167.1605831,203.0456159,141.9232443
Incidence,Pakistan,Both,All ages,Acute hepatitis C,Rate,2017,100.9218607,118.8198408,87.39168787
Incidence,Saint Vincent and the Grenadines,Both,All ages,Acute hepatitis C,Rate,2017,74.7113718,89.73520484,65.17366852
Incidence,Maldives,Both,All ages,Acute hepatitis C,Rate,2018,45.54693054,53.31101953,39.6884592
Incidence,Chad,Both,All ages,Acute hepatitis C,Rate,2017,237.7845915,289.2128254,199.7225675
Incidence,Papua New Guinea,Both,All ages,Acute hepatitis C,Rate,2018,53.29182421,62.80993539,45.27405727
Incidence,Romania,Both,All ages,Acute hepatitis C,Rate,2016,53.63889521,62.91660575,46.68969691
Incidence,Guyana,Both,All ages,Acute hepatitis C,Rate,2016,102.8645054,121.6057797,89.77962095
Incidence,Tuvalu,Both,All ages,Acute hepatitis C,Rate,2017,27.88578436,32.07413596,24.62608733
Incidence,Zambia,Both,All ages,Acute hepatitis C,Rate,2017,106.1734724,124.9494461,91.63903083
Incidence,Northern Mariana Islands,Both,All ages,Acute hepatitis C,Rate,2016,22.46784915,26.558904,19.59428138
Incidence,Mali,Both,All ages,Acute hepatitis C,Rate,2016,196.9002113,234.8150608,166.6001274
Incidence,Jamaica,Both,All ages,Acute hepatitis C,Rate,2017,64.16946074,77.73630971,55.49610803
Incidence,Eritrea,Both,All ages,Acute hepatitis C,Rate,2017,110.8268934,131.1626846,95.30414175
Incidence,Solomon Islands,Both,All ages,Acute hepatitis C,Rate,2016,24.5120157,28.08489565,21.54722571
Incidence,Myanmar,Both,All ages,Acute hepatitis C,Rate,2018,72.60876812,82.80740642,64.38469282
Incidence,Belarus,Both,All ages,Acute hepatitis C,Rate,2017,67.59731424,79.89273405,58.84802442
Incidence,Sweden,Both,All ages,Acute hepatitis C,Rate,2017,40.43735788,48.92396466,33.4455554
Incidence,Tajikistan,Both,All ages,Acute hepatitis C,Rate,2018,180.6302954,209.8652805,157.1041904
Incidence,Sao Tome and Principe,Both,All ages,Acute hepatitis C,Rate,2017,130.7499862,155.6121616,111.9733085
Incidence,Tunisia,Both,All ages,Acute hepatitis C,Rate,2017,73.44433601,86.99403501,62.52599323
Incidence,Samoa,Both,All ages,Acute hepatitis C,Rate,2018,16.02118084,18.47800182,14.12213465
Incidence,Canada,Both,All ages,Acute hepatitis C,Rate,2016,41.31832471,47.82946182,35.32451675
Incidence,Eswatini,Both,All ages,Acute hepatitis C,Rate,2018,97.77785585,115.2249737,84.41319692
Incidence,Palau,Both,All ages,Acute hepatitis C,Rate,2016,22.7070152,26.48157864,20.01720084
Incidence,Serbia,Both,All ages,Acute hepatitis C,Rate,2016,40.79279284,48.07555696,35.17532354
Incidence,Oman,Both,All ages,Acute hepatitis C,Rate,2016,82.65810241,97.93112352,70.87969805
Incidence,Ukraine,Both,All ages,Acute hepatitis C,Rate,2018,78.60058309,93.70114507,67.25499697
Incidence,Libya,Both,All ages,Acute hepatitis C,Rate,2018,148.8863063,178.3618519,127.7391841
Incidence,Bhutan,Both,All ages,Acute hepatitis C,Rate,2016,45.05521382,52.64586882,39.34167864
Incidence,Turkmenistan,Both,All ages,Acute hepatitis C,Rate,2018,162.2074736,186.5255624,143.0882262
Incidence,Mauritania,Both,All ages,Acute hepatitis C,Rate,2016,128.9022357,154.4782335,109.8363037
Incidence,Poland,Both,All ages,Acute hepatitis C,Rate,2018,39.15841115,46.93974119,33.13880486
Incidence,Estonia,Both,All ages,Acute hepatitis C,Rate,2017,63.76858945,74.63501248,55.44664058
Incidence,Mozambique,Both,All ages,Acute hepatitis C,Rate,2018,102.7153482,122.2949631,88.36175865
Incidence,Albania,Both,All ages,Acute hepatitis C,Rate,2019,40.52033582,47.43447133,34.78133163
Incidence,Bahrain,Both,All ages,Acute hepatitis C,Rate,2019,92.73466603,113.2992955,77.44136963
Incidence,Morocco,Both,All ages,Acute hepatitis C,Rate,2018,122.9988563,146.843355,105.9368162
Incidence,Tonga,Both,All ages,Acute hepatitis C,Rate,2018,38.698045,44.07447449,34.16725281
Incidence,Gabon,Both,All ages,Acute hepatitis C,Rate,2018,198.4880668,235.1459337,172.2593799
Incidence,Bermuda,Both,All ages,Acute hepatitis C,Rate,2019,57.78364823,70.22106638,47.93669211
Incidence,Grenada,Both,All ages,Acute hepatitis C,Rate,2018,79.72530894,94.95518031,69.20466643
Incidence,Zambia,Both,All ages,Acute hepatitis C,Rate,2019,104.8502978,124.2351376,90.41257263
Incidence,Democratic People's Republic of Korea,Both,All ages,Acute hepatitis C,Rate,2019,40.28891248,45.74310687,35.25744931
Incidence,Netherlands,Both,All ages,Acute hepatitis C,Rate,2018,27.88530569,33.03463635,23.70343835
Incidence,Bosnia and Herzegovina,Both,All ages,Acute hepatitis C,Rate,2019,44.94568657,53.75019139,38.12323991
Incidence,Djibouti,Both,All ages,Acute hepatitis C,Rate,2019,90.61309753,107.5226418,78.62320933
Incidence,Solomon Islands,Both,All ages,Acute hepatitis C,Rate,2018,23.96028172,27.55424085,21.0252431
Incidence,Suriname,Both,All ages,Acute hepatitis C,Rate,2017,79.91313245,96.04336578,69.16770763
Incidence,Saint Lucia,Both,All ages,Acute hepatitis C,Rate,2017,74.04925837,88.45766498,64.0049952
Incidence,Colombia,Both,All ages,Acute hepatitis C,Rate,2018,71.97411787,85.53418136,62.57156784
Incidence,Saint Lucia,Both,All ages,Acute hepatitis C,Rate,2019,74.3712658,88.5739725,63.27627781
Incidence,Uzbekistan,Both,All ages,Acute hepatitis C,Rate,2018,172.5918981,199.0726277,151.2469593
Incidence,Saudi Arabia,Both,All ages,Acute hepatitis C,Rate,2019,162.1871153,196.2322151,137.9657529
Incidence,Bhutan,Both,All ages,Acute hepatitis C,Rate,2018,44.91721502,52.33410376,39.02628487
Incidence,Viet Nam,Both,All ages,Acute hepatitis C,Rate,2019,56.61666692,65.60160105,50.06777285
Incidence,Pakistan,Both,All ages,Acute hepatitis C,Rate,2019,98.80398875,116.0849214,85.51273808
Incidence,Northern Mariana Islands,Both,All ages,Acute hepatitis C,Rate,2018,22.62244306,26.85503208,19.68583472
Incidence,Tokelau,Both,All ages,Acute hepatitis C,Rate,2019,27.96148249,31.93924515,24.54600761
Incidence,Austria,Both,All ages,Acute hepatitis C,Rate,2018,47.05308624,55.73774229,40.02335963
Incidence,Paraguay,Both,All ages,Acute hepatitis C,Rate,2018,86.263409,103.2067491,74.87332271
Incidence,Guatemala,Both,All ages,Acute hepatitis C,Rate,2019,140.9330762,163.1670818,122.9493693
Incidence,Liberia,Both,All ages,Acute hepatitis C,Rate,2018,145.5211405,175.0227157,124.7380081
Incidence,Cabo Verde,Both,All ages,Acute hepatitis C,Rate,2019,118.7238264,141.7245361,102.5732041
Incidence,United States of America,Both,All ages,Acute hepatitis C,Rate,2018,53.17872833,62.71131812,45.54540551
Incidence,Saint Vincent and the Grenadines,Both,All ages,Acute hepatitis C,Rate,2019,74.73946927,88.08461845,64.35979913
Incidence,Sao Tome and Principe,Both,All ages,Acute hepatitis C,Rate,2019,127.9295421,153.3986982,110.0184556
Incidence,Spain,Both,All ages,Acute hepatitis C,Rate,2017,52.90908103,63.05281323,45.11552607
Incidence,Afghanistan,Both,All ages,Acute hepatitis C,Rate,2018,125.3561207,147.6148282,108.8107726
Incidence,Mali,Both,All ages,Acute hepatitis C,Rate,2018,195.2145893,232.3455203,165.1736455
Incidence,Benin,Both,All ages,Acute hepatitis C,Rate,2018,202.4710491,241.9399213,171.6603282
Incidence,Egypt,Both,All ages,Acute hepatitis C,Rate,2019,320.3157584,365.4861349,281.9253721
Incidence,Cameroon,Both,All ages,Acute hepatitis C,Rate,2019,153.6735914,184.6487587,129.5684742
Incidence,Belarus,Both,All ages,Acute hepatitis C,Rate,2019,67.4482503,79.93635651,58.60732974
Incidence,Syrian Arab Republic,Both,All ages,Acute hepatitis C,Rate,2019,149.4358984,178.6081481,127.7164703
Incidence,Honduras,Both,All ages,Acute hepatitis C,Rate,2019,146.1444469,171.4187928,126.899085
Incidence,Rwanda,Both,All ages,Acute hepatitis C,Rate,2018,109.0427246,127.4919109,95.26675367
Incidence,Equatorial Guinea,Both,All ages,Acute hepatitis C,Rate,2018,142.7398172,172.164456,122.8728478
Incidence,Dominican Republic,Both,All ages,Acute hepatitis C,Rate,2018,89.27950284,106.1904464,78.22361833
Incidence,Uganda,Both,All ages,Acute hepatitis C,Rate,2019,112.6222848,134.1410999,95.99941231
Incidence,Bangladesh,Both,All ages,Acute hepatitis C,Rate,2018,31.30950457,36.32602941,27.53532049
Incidence,Antigua and Barbuda,Both,All ages,Acute hepatitis C,Rate,2019,67.07360365,80.17741263,57.05863293
Incidence,Romania,Both,All ages,Acute hepatitis C,Rate,2018,53.60563081,63.46311215,46.23762752
Incidence,San Marino,Both,All ages,Acute hepatitis C,Rate,2019,46.09572103,54.75136593,38.4097624
Incidence,Oman,Both,All ages,Acute hepatitis C,Rate,2018,82.19826033,99.14795266,69.81924574
Incidence,Chad,Both,All ages,Acute hepatitis C,Rate,2019,240.7159335,291.5964872,200.8579003
Incidence,Philippines,Both,All ages,Acute hepatitis C,Rate,2018,48.91238419,57.86253216,42.44326153
Incidence,France,Both,All ages,Acute hepatitis C,Rate,2019,46.96737769,55.4482015,40.16948188
Incidence,Sri Lanka,Both,All ages,Acute hepatitis C,Rate,2018,30.02904042,34.5580244,26.61686337
Incidence,Turkey,Both,All ages,Acute hepatitis C,Rate,2017,42.58792428,48.38183785,37.47329972
Incidence,Luxembourg,Both,All ages,Acute hepatitis C,Rate,2018,43.04283039,50.7446264,36.41830977
Incidence,Armenia,Both,All ages,Acute hepatitis C,Rate,2019,118.2064516,136.5457857,103.1087648
Incidence,Timor-Leste,Both,All ages,Acute hepatitis C,Rate,2019,74.52872907,87.25448603,64.1004979
Incidence,Sweden,Both,All ages,Acute hepatitis C,Rate,2019,40.87112817,49.82389839,33.56820871
Incidence,Cook Islands,Both,All ages,Acute hepatitis C,Rate,2019,24.35914415,28.0168069,21.44197362
Incidence,American Samoa,Both,All ages,Acute hepatitis C,Rate,2018,15.51693813,17.92308963,13.77749107
Incidence,Uruguay,Both,All ages,Acute hepatitis C,Rate,2018,31.39900613,36.43567264,27.27466694
Incidence,Senegal,Both,All ages,Acute hepatitis C,Rate,2017,96.43345112,114.3521668,82.72693914
Incidence,Angola,Both,All ages,Acute hepatitis C,Rate,2019,207.9744078,250.0937746,179.9425962
Incidence,Seychelles,Both,All ages,Acute hepatitis C,Rate,2018,52.1706577,59.91271338,46.38490198
Incidence,Spain,Both,All ages,Acute hepatitis C,Rate,2019,54.02422912,63.32686855,45.77120642
Incidence,Costa Rica,Both,All ages,Acute hepatitis C,Rate,2018,92.05774414,106.3593165,80.25515831
Incidence,Denmark,Both,All ages,Acute hepatitis C,Rate,2018,41.50904229,48.83635641,35.35455071
Incidence,Palestine,Both,All ages,Acute hepatitis C,Rate,2018,93.23599817,107.975694,82.05372298
Incidence,Niue,Both,All ages,Acute hepatitis C,Rate,2018,26.78088479,30.63422912,23.69202581
Incidence,Zimbabwe,Both,All ages,Acute hepatitis C,Rate,2018,104.9436857,124.2022915,90.72845917
Incidence,Indonesia,Both,All ages,Acute hepatitis C,Rate,2018,56.75419387,66.89975643,49.49066939
Incidence,Brunei Darussalam,Both,All ages,Acute hepatitis C,Rate,2018,28.3763996,33.50551882,24.27491672
Incidence,Tuvalu,Both,All ages,Acute hepatitis C,Rate,2019,27.65484385,31.75785093,24.47381573
Incidence,Eritrea,Both,All ages,Acute hepatitis C,Rate,2019,109.6620221,128.292608,95.10968196
Incidence,Taiwan (Province of China),Both,All ages,Acute hepatitis C,Rate,2019,37.57058556,42.70438534,32.96942842
Incidence,Bermuda,Both,All ages,Acute hepatitis C,Rate,2018,57.57719522,69.01093348,48.48673007
Incidence,Republic of Korea,Both,All ages,Acute hepatitis C,Rate,2019,41.88537564,50.25212344,34.7827072
Incidence,Azerbaijan,Both,All ages,Acute hepatitis C,Rate,2019,120.6717143,143.7739579,105.0589078
Incidence,Algeria,Both,All ages,Acute hepatitis C,Rate,2018,94.93967344,111.9086788,81.78022218
Incidence,Democratic People's Republic of Korea,Both,All ages,Acute hepatitis C,Rate,2018,40.96102454,46.69379031,36.00370468
Incidence,Australia,Both,All ages,Acute hepatitis C,Rate,2019,72.72503387,85.52908449,62.35192228
Incidence,China,Both,All ages,Acute hepatitis C,Rate,2018,33.31371266,38.69199564,28.87614572
Incidence,Bahamas,Both,All ages,Acute hepatitis C,Rate,2019,66.74352758,80.65164684,57.38373003
Incidence,Botswana,Both,All ages,Acute hepatitis C,Rate,2019,87.38859332,104.6588865,75.40452143
Incidence,Bulgaria,Both,All ages,Acute hepatitis C,Rate,2017,39.55021732,46.13932962,33.56584665
Incidence,Guyana,Both,All ages,Acute hepatitis C,Rate,2018,103.2889463,122.4139969,90.11868654
Incidence,Slovakia,Both,All ages,Acute hepatitis C,Rate,2018,38.61449783,45.52989625,33.22732146
Incidence,Senegal,Both,All ages,Acute hepatitis C,Rate,2019,94.80922617,111.5408833,81.36691308
Incidence,Turkey,Both,All ages,Acute hepatitis C,Rate,2019,57.87808116,68.12263024,49.67908248
Incidence,Iran (Islamic Republic of),Both,All ages,Acute hepatitis C,Rate,2019,71.55417392,85.41918084,60.69974033
Incidence,Sudan,Both,All ages,Acute hepatitis C,Rate,2018,100.7826789,118.9337977,86.75823255
Incidence,Tunisia,Both,All ages,Acute hepatitis C,Rate,2019,74.94968925,88.28224692,63.93404462
Incidence,Somalia,Both,All ages,Acute hepatitis C,Rate,2018,139.7620087,166.9294647,119.2179509
Incidence,Suriname,Both,All ages,Acute hepatitis C,Rate,2019,79.54858418,93.7062548,69.35542933
Incidence,Ethiopia,Both,All ages,Acute hepatitis C,Rate,2019,110.1025467,132.4586028,95.02652206
Incidence,Barbados,Both,All ages,Acute hepatitis C,Rate,2019,64.25075175,76.37125411,54.62860821
Incidence,Thailand,Both,All ages,Acute hepatitis C,Rate,2018,40.39959539,46.47585067,35.61207944
Incidence,Portugal,Both,All ages,Acute hepatitis C,Rate,2018,47.93430631,56.16629847,40.65240922
Incidence,Malta,Both,All ages,Acute hepatitis C,Rate,2018,40.37217122,47.70150121,33.99282362
Incidence,Fiji,Both,All ages,Acute hepatitis C,Rate,2019,32.72480923,37.81990656,28.43995481
Incidence,Finland,Both,All ages,Acute hepatitis C,Rate,2018,48.35202528,56.50835422,41.65910023
Incidence,Canada,Both,All ages,Acute hepatitis C,Rate,2018,42.20635252,48.6065154,35.89130038
Incidence,Qatar,Both,All ages,Acute hepatitis C,Rate,2018,79.26686796,95.60491609,66.40613427
Incidence,Japan,Both,All ages,Acute hepatitis C,Rate,2018,66.56860411,82.30298991,54.54253995
Incidence,Cook Islands,Both,All ages,Acute hepatitis C,Rate,2018,24.24658266,27.82233833,21.37254292
Incidence,Iran (Islamic Republic of),Both,All ages,Acute hepatitis C,Rate,2017,65.89065243,78.36521105,55.95236626
Incidence,Palau,Both,All ages,Acute hepatitis C,Rate,2018,22.46782941,26.28881642,19.6872522
Incidence,Belgium,Both,All ages,Acute hepatitis C,Rate,2018,47.5869736,55.85034645,40.46334184
Incidence,Honduras,Both,All ages,Acute hepatitis C,Rate,2018,146.4894525,173.185184,127.5923966
Incidence,Haiti,Both,All ages,Acute hepatitis C,Rate,2018,118.4598187,140.3494427,102.2801504
Incidence,Nicaragua,Both,All ages,Acute hepatitis C,Rate,2019,133.5533262,156.3710654,116.8893855
Incidence,Albania,Both,All ages,Acute hepatitis C,Rate,2018,40.14554858,47.08924622,34.67205244
